url,rating,reviews
https://www.falabella.com.pe/falabella-pe/product/883174039/Top-De-Bikini-Mujer-Basement/883174041,4.9167,12
https://www.falabella.com.pe/falabella-pe/product/883173331/Top-De-Bikini-Mujer-Sybilla/883173371,5.0,3
https://www.falabella.com.pe/falabella-pe/product/883226149/Ropa-de-Bano-Nino-Coniglio/883226171,3.0,2
https://www.falabella.com.pe/falabella-pe/product/881555431/Fuente-Zanahoria-Basement-Home/881555431,4.6667,3
https://www.falabella.com.pe/falabella-pe/product/883157795/Fuente-Aperitivo-Estrella-de-Mar-Melamine-34cm-Basement-Home/883157795,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883157751/Plato-Ensalada-Melamine-Blanco-22.5cm-Basement-Home/883157751,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883157635/Plato-Fondo-Lucia-Melamine-28cm-Amarillo-Mica/883157635,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883173734/Top-De-Bikini-Mujer-Sybilla/883173769,3.6667,3
https://www.falabella.com.pe/falabella-pe/product/882865871/Bandeja-Limones-48cm-Basement-Home/882865871,4.5,2
https://www.falabella.com.pe/falabella-pe/product/883157685/Fuente-Pez-41cm-Melamine-Basement-Home/883157685,0.0,0
https://www.falabella.com.pe/falabella-pe/product/19435629/Protector-Solar-Super-Defense-City-Block-SPF50-40ml/19435629,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883212053/Salida-De-Bano-Stefano-Cocci/883212056,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883157795/Fuente-Aperitivo-Estrella-de-Mar-Melamine-34cm-Basement-Home/883157795,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883157807/Plato-Fondo-Hamptons-Melamine-28cm-Turquesa-Basement-Home/883157807,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883173942/Top-De-Bikini-Mujer-Sybilla/883173959,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883223337/Traje-De-Bano-Nina-Gabbys-Dollhouse/883223340,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883210690/Hawaianas-Mujer-Sybilla-slide3/883210692,4.8276,29
https://www.falabella.com.pe/falabella-pe/product/883173734/Top-De-Bikini-Mujer-Sybilla/883173736,3.6667,3
https://www.falabella.com.pe/falabella-pe/product/883157826/Fuente-Shell-Hamptons-Melamine-33cm-Basement-Home/883157826,5.0,1
https://www.falabella.com.pe/falabella-pe/product/883236076/Funspeakers-Space-Ship-Baby-Boat/883236076,0.0,0
https://www.falabella.com.pe/falabella-pe/product/19108647/Uriage-Bariesun-Fluido-Mat-SPF50+-50ml-Bloqueador-solar-facial-para-pieles-mixtas-a-grasas/19108647,4.25,4
https://www.falabella.com.pe/falabella-pe/product/883236431/Sandalias-Doo-Australia-Hombre-Negras-Con-Diseno-Tropical/883236433,5.0,1
https://www.falabella.com.pe/falabella-pe/product/882873439/Sandalias-Mujer-Beslide-Sybilla-Negro/882873441,4.6792,53
https://www.falabella.com.pe/falabella-pe/product/883211254/Hawaianas-Sybilla-Con-Hebilla-Para-Mujer/883211257,4.1364,22
https://www.falabella.com.pe/falabella-pe/product/20138592/Ropa-De-Bano-3-Piezas-Nina-Carters/20138595,0.0,0
https://www.falabella.com.pe/falabella-pe/product/883157808/Plato-Pez-Hamptons-Melamine-24cm-Basement-Home/883157808,0.0,0
